Tract,CountyFips,BldgSchemesId,Tract6,TractArea,Length,NumAggrBocks,CenLat,CenLongit,ESRI_OID,Tract_1,f10yr,f20yr,f50yr,f100yr,f200yr,f500yr,f1000yr
37119005816,37119,NC1,005816,5.4080844,64.1129379,27,35.069643999999997,-80.808469000000002,1256,37119005816,37.7999992,48.9000015,63.5999985,72.4000015,79.8000031,90.5000000,98.3000031
37119005826,37119,NC1,005826,4.5528464,50.3716736,47,35.078439000000003,-80.872369000000006,1562,37119005826,37.2999992,48.5000000,63.2000008,71.8000031,79.5999985,90.0000000,97.5999985
37119005830,37119,NC1,005830,3.4647329,48.2979813,27,35.074133000000003,-80.857343000000000,1199,37119005830,37.4000015,48.5999985,63.4000015,71.9000015,79.6999969,90.0000000,97.9000015
37119005833,37119,NC1,005833,4.9461641,59.7742462,41,35.106054000000000,-80.740578999999997,1262,37119005833,38.0000000,49.0999985,63.7999992,72.5999985,80.4000015,90.8000031,97.9000015
37119005835,37119,NC1,005835,5.3660955,54.0141792,34,35.097642000000000,-80.699884999999995,1661,37119005835,38.4000015,49.4000015,64.0000000,73.0999985,80.9000015,91.3000031,98.0999985
37119005838,37119,NC1,005838,7.2505116,77.5246124,85,35.028067999999998,-80.846369999999993,1427,37119005838,37.9000015,49.0000000,63.5999985,72.5000000,80.3000031,90.8000031,98.5999985
37119005839,37119,NC1,005839,2.6877851,49.2930450,30,35.071314999999998,-80.837716999999998,1209,37119005839,37.5999985,48.7000008,63.4000015,72.0000000,79.6999969,90.4000015,98.0000000
37119005841,37119,NC1,005841,4.5911541,57.4314423,28,35.046188999999998,-80.834906000000004,1484,37119005841,37.7999992,48.9000015,63.5999985,72.3000031,80.0000000,90.5999985,98.8000031
37119005843,37119,NC1,005843,2.9485488,33.1469917,31,35.035632000000000,-80.816447999999994,1067,37119005843,38.0000000,49.0999985,63.7999992,72.5999985,80.1999969,90.8000031,98.8000031
37119005844,37119,NC1,005844,5.0827255,71.7640152,72,35.024842999999997,-80.821715999999995,1703,37119005844,38.0999985,49.2000008,63.7999992,72.6999969,80.5000000,90.9000015,99.1999969
37119005846,37119,NC1,005846,4.4289637,41.5233383,47,35.039405000000002,-80.783575999999996,1239,37119005846,38.2999992,49.2999992,63.9000015,72.8000031,80.3000031,91.0999985,99.0000000
37119005847,37119,NC1,005847,6.5038757,79.3118515,44,35.076019000000002,-80.762440999999995,1457,37119005847,38.0999985,49.2000008,63.7999992,72.8000031,80.4000015,90.9000015,98.4000015
37119006106,37119,NC1,006106,6.4289021,85.4061737,57,35.353982999999999,-80.858301999999995,1563,37119006106,35.2999992,46.5999985,61.5000000,69.9000015,77.6999969,87.1999969,93.6999969
37119006109,37119,NC1,006109,5.7215195,68.9953995,43,35.321102000000003,-80.853206999999998,1172,37119006109,35.5999985,46.7999992,61.7000008,70.0999985,77.9000015,87.8000031,93.9000015
37119006303,37119,NC1,006303,5.6045527,79.9695282,100,35.426200000000001,-80.854035999999994,1475,37119006303,34.9000015,46.2000008,61.0999985,69.5000000,77.0999985,86.5000000,92.4000015
37119006405,37119,NC1,006405,11.4957743,96.8350830,177,35.473314999999999,-80.846295999999995,1200,37119006405,34.5000000,45.7999992,60.7999992,69.1999969,76.8000031,86.1999969,92.0999985
37119006406,37119,NC1,006406,5.1125054,72.1173859,87,35.468901000000002,-80.862904999999998,1286,37119006406,34.5000000,45.7999992,60.7999992,69.0999985,76.8000031,86.0999985,92.0999985
37119006407,37119,NC1,006407,4.2422299,52.0346413,100,35.450949000000001,-80.852266000000000,1173,37119006407,34.7000008,46.0000000,60.9000015,69.3000031,77.0999985,86.1999969,92.3000031
37123960200,37123,NC1,960200,247.5859833,667.3627930,353,35.408220999999998,-79.882298000000006,1362,37123960200,41.5999985,52.7000008,67.4000015,76.4000015,83.9000015,94.8000031,102.0999985
37123960401,37123,NC1,960401,79.8267212,236.1580048,140,35.190246000000002,-80.004509999999996,1089,37123960401,42.5000000,53.7000008,68.5000000,77.6999969,85.4000015,96.4000015,104.0000000
37125950301,37125,NC1,950301,217.2811737,629.7286987,150,35.305974999999997,-79.607472999999999,1235,37125950301,44.4000015,55.5999985,70.5000000,79.0999985,87.0000000,97.0000000,105.4000015
37125950401,37125,NC1,950401,152.2539215,537.0067139,192,35.323627000000002,-79.479800999999995,1033,37125950401,45.0999985,56.4000015,71.3000031,79.9000015,87.6999969,98.0000000,105.9000015
37125950502,37125,NC1,950502,123.0713654,539.3781128,376,35.252206000000001,-79.324320999999998,1342,37125950502,46.9000015,58.2000008,73.0999985,82.3000031,90.0000000,99.9000015,106.6999969
37125950601,37125,NC1,950601,19.2237892,166.3300018,150,35.199446000000002,-79.510138999999995,1614,37125950601,45.9000015,57.4000015,72.5000000,81.0000000,89.0999985,99.1999969,106.8000031
37125950602,37125,NC1,950602,45.4274254,308.1152954,208,35.228879999999997,-79.454538999999997,1480,37125950602,46.0999985,57.5000000,72.5999985,81.1999969,89.4000015,99.3000031,106.5999985
37125950701,37125,NC1,950701,11.2190256,121.4337158,96,35.176701000000001,-79.486970999999997,1355,37125950701,46.2000008,57.7000008,73.0000000,81.5999985,89.8000031,99.5999985,106.9000015
37125951100,37125,NC1,951100,46.4976120,395.0235901,434,35.124242000000002,-79.423495000000003,1229,37125951100,47.2000008,58.7999992,74.0999985,83.1999969,91.0999985,100.8000031,107.8000031
37125951200,37125,NC1,951200,119.4780807,355.9667053,185,35.098272999999999,-79.507009999999994,1139,37125951200,46.7000008,58.4000015,73.8000031,82.5999985,90.6999969,100.1999969,108.0999985
37127010300,37127,NC1,010300,20.4013939,183.6512299,208,35.925910000000002,-77.844116999999997,1452,37127010300,50.7999992,61.7000008,76.0999985,84.4000015,91.3000031,100.5999985,106.1999969
37127010503,37127,NC1,010503,14.4895620,137.5445709,77,35.986770000000000,-77.858755000000002,1370,37127010503,50.2000008,61.0000000,75.1999969,83.5999985,90.4000015,99.4000015,105.5999985
37127010800,37127,NC1,010800,168.6535950,714.8809814,305,36.070971000000000,-77.882842999999994,1153,37127010800,49.2000008,59.7999992,73.9000015,82.4000015,89.4000015,98.0000000,104.4000015
37127010900,37127,NC1,010900,279.7738037,782.1503296,211,36.090493000000002,-78.004208000000006,1566,37127010900,48.0999985,58.7000008,72.8000031,81.1999969,88.3000031,96.4000015,102.5000000
37127011101,37127,NC1,011101,41.1429291,262.9016724,142,35.952627999999997,-77.927837999999994,1582,37127011101,50.0000000,60.7999992,75.0999985,83.5000000,90.5000000,99.0999985,105.4000015
37127011300,37127,NC1,011300,142.0724945,511.2321472,113,35.863686999999999,-78.030079000000001,1063,37127011300,50.2000008,61.0999985,75.5000000,83.8000031,90.6999969,99.8000031,106.0999985
37129010100,37129,NC1,010100,1.9500511,36.1135712,122,34.242085000000003,-77.936526000000001,1306,37129010100,66.9000015,82.5000000,103.0999985,113.4000015,121.1999969,131.3999939,139.3000031
37129010300,37129,NC1,010300,7.1766095,76.3711624,115,34.250763999999997,-77.914161000000007,1099,37129010300,66.9000015,82.5000000,103.0999985,113.0999985,121.1999969,131.3000031,139.1000061
37129010600,37129,NC1,010600,7.6596179,103.2335815,139,34.210692000000002,-77.909379999999999,1496,37129010600,67.5000000,83.0999985,103.6999969,113.6999969,121.8000031,132.6999969,139.8999939
37129010800,37129,NC1,010800,5.1466637,81.9984283,130,34.183480000000003,-77.946325000000002,1156,37129010800,67.5000000,83.0999985,103.8000031,113.6999969,122.0999985,132.5000000,140.1999969
37129011200,37129,NC1,011200,1.2132498,35.7681084,102,34.231699999999996,-77.938950000000006,1223,37129011200,67.0000000,82.5999985,103.1999969,113.3000031,121.1999969,131.8999939,139.3999939
37129011400,37129,NC1,011400,2.8664920,38.4436302,123,34.254094000000002,-77.940850999999995,1022,37129011400,66.6999969,82.3000031,102.9000015,113.3000031,121.0999985,131.1999969,139.0000000
37129011603,37129,NC1,011603,26.6204815,194.0458221,137,34.298825999999998,-77.891499999999994,1440,37129011603,66.5999985,82.0999985,102.6999969,112.6999969,120.5999985,130.6999969,138.3000031
37129011606,37129,NC1,011606,7.4839139,95.6148376,77,34.261023999999999,-77.856303999999994,1189,37129011606,67.3000031,82.9000015,103.5000000,113.3000031,121.4000015,131.3999939,139.6999969
37129011703,37129,NC1,011703,10.9159145,86.2958450,68,34.236618000000000,-77.810597000000001,1463,37129011703,68.6999969,84.4000015,105.0999985,115.0999985,123.3000031,133.1000061,141.8999939
37129011705,37129,NC1,011705,13.6488352,130.3892517,96,34.265107000000000,-77.798428999999999,1488,37129011705,68.1999969,83.6999969,104.3000031,114.0999985,122.1999969,132.1000061,140.3999939
37129011902,37129,NC1,011902,5.5226831,97.6268616,116,34.215007000000000,-77.862275999999994,1087,37129011902,67.9000015,83.5000000,104.1999969,114.1999969,122.3000031,132.6000061,140.6999969
37129012004,37129,NC1,012004,6.5499120,62.5168381,35,34.172682000000002,-77.856629999999996,1573,37129012004,69.1999969,85.0999985,106.1999969,116.5000000,124.8000031,135.3999939,143.5000000
37129012007,37129,NC1,012007,4.2101355,63.7756310,64,34.174706000000000,-77.915743000000006,1318,37129012007,67.9000015,83.5999985,104.3000031,114.0000000,122.3000031,133.0000000,140.8999939
37129012010,37129,NC1,012010,5.3685517,73.4541168,73,34.164000000000001,-77.877267000000003,1272,37129012010,68.6999969,84.5000000,105.3000031,115.1999969,123.5000000,134.3999939,142.3000031
37129012105,37129,NC1,012105,19.8635082,171.0945282,114,34.089959000000000,-77.916156999999998,1038,37129012105,69.4000015,85.0000000,105.5999985,115.5999985,124.1999969,135.1999969,142.5000000
37129012300,37129,NC1,012300,25.8518963,148.1137695,105,34.285803000000001,-77.764295000000004,1551,37129012300,68.6999969,84.3000031,105.0000000,115.0000000,122.9000015,132.3000031,141.0000000
37131920100,37131,NC1,920100,442.0749207,953.3209839,243,36.460146000000002,-77.256900000000002,1175,37131920100,49.5000000,60.0000000,73.8000031,82.0999985,88.6999969,97.9000015,104.6999969
37131920402,37131,NC1,920402,45.8760605,189.9554443,73,36.528458000000001,-77.841049999999996,1466,37131920402,45.0000000,55.4000015,69.0999985,77.1999969,84.0000000,92.9000015,99.5000000
37133000102,37133,NC1,000102,70.8897247,323.8518982,263,34.711632999999999,-77.156644000000000,1471,37133000102,68.8000031,83.0000000,101.8000031,111.9000015,119.5000000,128.5000000,134.3999939
37133000202,37133,NC1,000202,83.7457352,357.1611633,91,34.820379000000003,-77.511830000000003,1092,37133000202,64.4000015,78.9000015,98.0000000,107.4000015,114.6999969,123.1999969,129.8000031
37133000301,37133,NC1,000301,151.8145294,421.5550232,87,34.776546000000003,-77.613765999999998,1080,37133000301,64.0999985,78.6999969,98.0999985,107.3000031,114.4000015,123.5999985,129.8000031
37133000402,37133,NC1,000402,38.5712318,218.1997223,108,34.535814999999999,-77.399203999999997,1062,37133000402,69.0000000,83.5999985,102.9000015,112.8000031,120.6999969,130.3999939,136.3000031
37133000500,37133,NC1,000500,270.8594055,905.2113647,707,34.622830999999998,-77.348044999999999,1015,37133000500,67.6999969,82.0000000,100.9000015,110.9000015,118.3000031,128.1000061,133.6999969
37133000700,37133,NC1,000700,17.6015835,121.4313049,113,34.706063000000000,-77.368183999999999,1574,37133000700,66.5999985,80.9000015,99.9000015,109.5999985,116.9000015,126.0999985,132.0000000
37133000800,37133,NC1,000800,1.4196132,22.8455105,34,34.728087000000002,-77.339134999999999,1395,37133000800,66.5999985,80.9000015,99.6999969,109.5000000,116.9000015,126.0000000,131.6999969
37133001400,37133,NC1,001400,6.3442965,53.9258194,69,34.772787999999998,-77.437949000000003,1586,37133001400,65.4000015,79.8000031,98.9000015,108.4000015,115.8000031,125.0000000,130.8999939
37133001800,37133,NC1,001800,2.6564312,39.8900299,82,34.746991999999999,-77.429226999999997,1343,37133001800,65.6999969,80.1999969,99.3000031,108.6999969,116.0999985,125.3000031,131.3999939
37133002201,37133,NC1,002201,4.8689246,58.2912979,57,34.761823000000000,-77.368171000000004,1605,37133002201,66.0999985,80.4000015,99.3000031,108.8000031,116.0999985,125.5999985,131.1000061
37133002202,37133,NC1,002202,2.8932354,50.6933517,57,34.745631000000003,-77.365544999999997,1394,37133002202,66.3000031,80.5999985,99.5000000,109.0999985,116.4000015,125.8000031,131.6000061
37133002400,37133,NC1,002400,20.1467648,109.9573441,87,34.739061000000000,-77.311595999999994,1212,37133002400,66.6999969,80.9000015,99.6999969,109.5999985,116.9000015,126.0999985,131.6000061
37133002500,37133,NC1,002500,21.6335468,108.7792511,55,34.718375999999999,-77.263261000000000,1290,37133002500,67.3000031,81.5000000,100.3000031,110.4000015,117.6999969,127.3000031,132.5000000
37133002600,37133,NC1,002600,8.6860886,109.9173126,78,34.757849000000000,-77.397282000000004,1609,37133002600,65.9000015,80.1999969,99.1999969,108.6999969,116.0999985,125.4000015,131.3000031
37135010701,37135,NC1,010701,20.6691628,135.6893463,46,35.920217000000001,-79.118587000000005,1462,37135010701,42.2000008,53.0999985,67.4000015,75.6999969,83.9000015,93.3000031,98.1999969
37135010704,37135,NC1,010704,20.0440502,119.6595001,78,35.881000999999998,-79.115177000000003,1690,37135010704,42.5999985,53.5000000,67.8000031,76.0999985,84.4000015,93.6999969,98.4000015
37135010706,37135,NC1,010706,5.7207618,52.6473045,50,35.936490999999997,-79.081569000000002,1128,37135010706,42.2999992,53.0999985,67.4000015,75.6999969,83.5999985,93.0999985,98.1999969
37135010901,37135,NC1,010901,90.6979904,358.5631409,124,36.096772000000001,-79.019306000000000,1545,37135010901,41.2000008,52.0000000,66.1999969,74.5999985,82.1999969,91.4000015,96.4000015
37135011000,37135,NC1,011000,32.5250854,267.4700928,312,36.076585000000001,-79.095990999999998,1644,37135011000,40.9000015,51.7999992,66.0999985,74.5000000,82.1999969,91.3000031,96.0000000
37135011203,37135,NC1,011203,161.0226135,582.2479248,143,35.943818999999998,-79.219471999999996,1649,37135011203,41.4000015,52.2000008,66.4000015,75.0000000,82.9000015,92.0999985,97.4000015
37135011300,37135,NC1,011300,1.0900587,21.1952362,29,35.918779000000001,-79.061497000000003,1429,37135011300,42.5999985,53.4000015,67.6999969,75.9000015,83.8000031,93.0999985,98.4000015
37135011602,37135,NC1,011602,1.5557204,25.7863998,17,35.903517999999998,-79.046102000000005,1595,37135011602,42.7999992,53.5999985,67.9000015,76.0999985,84.0000000,93.1999969,98.5999985
37135011800,37135,NC1,011800,5.2775693,45.7330666,40,35.940286000000000,-79.066818999999995,1376,37135011800,42.4000015,53.2000008,67.5000000,75.5999985,83.5000000,93.0000000,97.9000015
37135011902,37135,NC1,011902,4.4075570,56.2378769,45,35.944747999999997,-79.030800999999997,1283,37135011902,42.5000000,53.2999992,67.5999985,75.8000031,83.6999969,93.0000000,97.9000015
37135012201,37135,NC1,012201,20.0132637,128.1565094,54,35.883750999999997,-79.038405999999995,1003,37135012201,43.0999985,53.9000015,68.1999969,76.4000015,84.3000031,93.5000000,98.8000031
37135012202,37135,NC1,012202,5.6013041,66.5687637,79,35.886015999999998,-79.073463000000004,1036,37135012202,42.7999992,53.7000008,68.0000000,76.0999985,84.1999969,93.6999969,99.0000000
37137950101,37137,NC1,950101,215.2679138,459.7287292,155,35.117542000000000,-76.900409999999994,1068,37137950101,66.0999985,79.9000015,98.0999985,107.0000000,113.8000031,122.0999985,127.0000000
37137950201,37137,NC1,950201,217.5023346,580.6516113,236,35.042568000000003,-76.776067999999995,1142,37137950201,68.0999985,81.8000031,100.0000000,109.5000000,116.5000000,125.0999985,130.8000031
37139960200,37139,NC1,960200,4.2614255,65.7968979,136,36.283532999999998,-76.209231000000003,1303,37139960200,60.2999992,72.0000000,87.4000015,95.9000015,102.9000015,110.6999969,117.1999969
37139960400,37139,NC1,960400,6.9768801,95.5930710,222,36.305897000000002,-76.236824999999996,1147,37139960400,58.7999992,70.4000015,85.6999969,93.6999969,100.5999985,108.5999985,114.1999969
37139960502,37139,NC1,960502,36.5662804,195.6461792,77,36.333931000000000,-76.278886000000000,1251,37139960502,58.0000000,69.5000000,84.8000031,93.0000000,99.8000031,107.8000031,113.4000015
37139960600,37139,NC1,960600,87.8735046,364.3035889,175,36.277155000000000,-76.287890000000004,1406,37139960600,58.5999985,70.1999969,85.5000000,93.5000000,100.3000031,108.4000015,113.5999985
37141920101,37141,NC1,920101,30.3336983,44.8949890,75,34.340176999999997,-77.682710000000000,1364,37141920101,69.5000000,84.8000031,105.0000000,114.8000031,122.5000000,131.8999939,139.5000000
37141920102,37141,NC1,920102,8.3223171,52.5140076,67,34.416350999999999,-77.576282000000006,1603,37141920102,70.0000000,85.0000000,104.8000031,114.6999969,122.4000015,132.1999969,139.3999939
37141920202,37141,NC1,920202,35.2941170,228.2573853,96,34.357413000000001,-77.714510000000004,1004,37141920202,67.8000031,83.3000031,103.6999969,113.4000015,121.1999969,130.0000000,138.3000031
37141920203,37141,NC1,920203,213.6985016,393.0064697,127,34.435313999999998,-77.746148000000005,1660,37141920203,66.4000015,81.5999985,101.5999985,111.1999969,118.6999969,127.8000031,135.0000000
37141920300,37141,NC1,920300,236.6490479,637.0899658,208,34.671694000000002,-78.002043999999998,1441,37141920300,62.2999992,77.3000031,97.0999985,106.0000000,113.8000031,122.5000000,128.6999969
37141920403,37141,NC1,920403,107.5647125,304.7900696,105,34.549390000000002,-77.869017999999997,1691,37141920403,64.3000031,79.5000000,99.6999969,109.0999985,116.8000031,125.9000015,132.5000000
37141920501,37141,NC1,920501,380.6454468,847.8883667,301,34.552187000000004,-78.151393999999996,1365,37141920501,62.4000015,77.5999985,97.6999969,107.0999985,115.0999985,125.0000000,130.1999969
37141920602,37141,NC1,920602,123.8024216,274.2077026,92,34.417856000000000,-77.912069000000002,1504,37141920602,65.3000031,80.5999985,100.9000015,110.9000015,118.5999985,128.3999939,135.8999939
37145920200,37145,NC1,920200,304.1748047,897.7003784,497,36.466405000000002,-79.044410999999997,1188,37145920200,37.5000000,48.4000015,62.9000015,71.0000000,78.9000015,88.0000000,93.0000000
37145920400,37145,NC1,920400,9.0383940,100.4664841,74,36.388899000000002,-78.980665999999999,1002,37145920400,38.7000008,49.5999985,63.9000015,72.0999985,79.9000015,89.0999985,94.3000031
37145920500,37145,NC1,920500,177.3146820,709.0109863,238,36.285511999999997,-78.884106000000003,1482,37145920500,40.4000015,51.2000008,65.4000015,73.5000000,80.9000015,90.4000015,95.6999969
37145920601,37145,NC1,920601,141.2960968,550.0876465,258,36.331792999999998,-79.069089000000005,1091,37145920601,38.7000008,49.5999985,64.0999985,72.1999969,79.8000031,89.0000000,94.0000000
37147000301,37147,NC1,000301,3.0867796,47.2597084,58,35.580520000000000,-77.351939000000002,1150,37147000301,57.7999992,69.9000015,85.9000015,94.3000031,100.6999969,108.9000015,114.0999985
37147000602,37147,NC1,000602,4.3981452,55.4112320,34,35.582096000000000,-77.406476999999995,1587,37147000602,57.2999992,69.4000015,85.4000015,93.5999985,100.4000015,108.4000015,114.5000000
37147000701,37147,NC1,000701,2.5743876,60.4522438,117,35.610222999999998,-77.392696999999998,1421,37147000701,57.0999985,69.0999985,85.0000000,93.3000031,100.0000000,108.1999969,114.0999985
37147000900,37147,NC1,000900,212.6151886,675.0509033,238,35.644069999999999,-77.235035999999994,1143,37147000900,57.9000015,69.9000015,85.8000031,94.1999969,100.6999969,108.8000031,114.0000000
37147001002,37147,NC1,001002,32.0690956,214.5071869,125,35.564802999999998,-77.259815000000003,1506,37147001002,58.5999985,70.9000015,87.0999985,95.4000015,101.8000031,110.0000000,114.6999969
37147001100,37147,NC1,001100,156.9053345,506.9802551,152,35.503075000000003,-77.218502999999998,1565,37147001100,59.5000000,72.0000000,88.5999985,96.9000015,103.3000031,111.0999985,116.1999969
37147001302,37147,NC1,001302,9.7937632,98.1323471,125,35.520401000000000,-77.394580000000005,1225,37147001302,58.0999985,70.4000015,86.5999985,94.9000015,101.6999969,109.6999969,115.1999969
37147001303,37147,NC1,001303,22.4593906,144.0622406,126,35.525371999999997,-77.366071000000005,1422,37147001303,58.2000008,70.5000000,86.8000031,95.0999985,101.9000015,110.0000000,115.5000000
37147001401,37147,NC1,001401,33.5448990,231.2508698,207,35.464221000000002,-77.437624999999997,1623,37147001401,58.4000015,70.9000015,87.5000000,95.6999969,102.5000000,110.5000000,116.4000015
37147001500,37147,NC1,001500,48.4746284,197.0410461,143,35.362302000000000,-77.393626999999995,1323,37147001500,59.9000015,72.8000031,89.8000031,98.3000031,104.9000015,113.3000031,118.0999985
37147001800,37147,NC1,001800,57.4075890,300.7911377,269,35.585144000000000,-77.577213000000000,1575,37147001800,56.0999985,68.0999985,83.9000015,92.0999985,98.9000015,107.4000015,112.6999969
37147002002,37147,NC1,002002,305.5696106,926.1395874,310,35.747551999999999,-77.374414999999999,1134,37147002002,55.9000015,67.5000000,82.8000031,90.9000015,97.5999985,106.0000000,111.8000031
37151030301,37151,NC1,030301,12.7644711,141.8822937,125,35.743870000000001,-79.792338999999998,1072,37151030301,39.5999985,50.7000008,65.3000031,73.8000031,81.5999985,91.5000000,100.1999969
37151030302,37151,NC1,030302,10.8990746,95.0272217,99,35.720222000000000,-79.783129000000002,1278,37151030302,39.7999992,50.9000015,65.5999985,74.0999985,81.9000015,92.0999985,100.0000000
37151030400,37151,NC1,030400,11.6353207,136.5628052,110,35.740448999999998,-79.819284999999994,1549,37151030400,39.5000000,50.5999985,65.1999969,73.5999985,81.4000015,91.5000000,99.6999969
37151030503,37151,NC1,030503,110.5058975,458.1116028,140,35.767567000000000,-79.884562000000003,1090,37151030503,38.7999992,49.9000015,64.5000000,72.8000031,80.8000031,91.1999969,98.9000015
37151030600,37151,NC1,030600,84.1985016,395.5527954,169,35.667605000000002,-79.891250999999997,1085,37151030600,39.5000000,50.5999985,65.1999969,73.9000015,81.6999969,92.0999985,99.5000000
37151030700,37151,NC1,030700,364.2456055,848.8316650,188,35.596552000000003,-79.944623000000007,1608,37151030700,39.7000008,50.7999992,65.4000015,74.3000031,82.0999985,92.9000015,100.4000015
37151030801,37151,NC1,030801,94.0879288,373.8113098,127,35.678612999999999,-79.723196999999999,1045,37151030801,40.5000000,51.5000000,66.0999985,74.8000031,82.3000031,93.0999985,100.9000015
37151031100,37151,NC1,031100,97.2538223,398.4248657,228,35.775664999999996,-79.728359999999995,1516,37151031100,39.7000008,50.7000008,65.3000031,73.9000015,81.4000015,91.5000000,99.8000031
37151031200,37151,NC1,031200,91.0601425,406.5357361,242,35.863208999999998,-79.601848000000004,1270,37151031200,39.7000008,50.7000008,65.3000031,74.0000000,81.3000031,90.9000015,100.1999969
37151031305,37151,NC1,031305,42.4666328,224.2197266,56,35.876525000000001,-79.806207000000001,1361,37151031305,38.4000015,49.5000000,64.1999969,72.5999985,80.1999969,89.9000015,98.5999985
37151031501,37151,NC1,031501,39.8668747,241.8628082,104,35.851599999999998,-80.021922000000004,1634,37151031501,37.0999985,48.2999992,63.0000000,71.4000015,79.4000015,90.1999969,97.9000015
37151031505,37151,NC1,031505,30.7597694,182.2631989,81,35.857087000000000,-79.958157000000000,1599,37151031505,37.5000000,48.7000008,63.5000000,71.6999969,79.5999985,90.1999969,98.4000015
37151031601,37151,NC1,031601,24.7034531,204.1317444,161,35.895395000000001,-80.018147999999997,1230,37151031601,36.7999992,48.0000000,62.7000008,71.0000000,79.0999985,89.8000031,97.6999969
37153970200,37153,NC1,970200,465.5720215,1209.9711914,406,35.096789000000001,-79.822551000000004,1275,37153970200,44.5000000,55.9000015,71.0000000,80.1999969,88.0999985,98.3000031,106.5000000
37153970300,37153,NC1,970300,103.0561447,471.9472656,183,34.970604999999999,-79.826847999999998,1680,37153970300,45.5000000,57.0000000,72.3000031,81.6999969,89.5999985,100.0999985,107.5999985
37153970600,37153,NC1,970600,16.9140968,110.6148834,81,34.924956000000002,-79.729603999999995,1348,37153970600,46.5000000,58.2999992,73.9000015,83.0000000,90.8000031,101.0999985,109.4000015
37153970800,37153,NC1,970800,142.1106415,440.3098450,225,34.850847999999999,-79.820194999999998,1201,37153970800,46.5000000,58.2000008,73.6999969,83.3000031,91.1999969,102.0000000,108.8000031
37153971100,37153,NC1,971100,162.0856476,596.9221191,243,34.875174000000001,-79.656715000000005,1043,37153971100,47.4000015,59.2999992,75.0999985,84.5000000,92.4000015,102.0999985,110.3000031
37155960101,37155,NC1,960101,68.1240311,220.3007812,98,34.834046999999998,-78.933683000000002,1493,37155960101,53.5000000,66.3000031,83.3000031,93.0000000,100.3000031,109.1999969,117.1999969
37155960202,37155,NC1,960202,79.1336136,310.3355103,140,34.825651999999998,-79.089073999999997,1257,37155960202,52.2000008,64.9000015,81.6999969,91.0000000,98.4000015,108.5000000,115.3000031
37155960300,37155,NC1,960300,61.6185226,357.9702759,274,34.804183999999999,-79.160680999999997,1639,37155960300,51.7999992,64.5000000,81.4000015,90.5999985,98.3000031,108.0000000,114.4000015
37155960503,37155,NC1,960503,26.7012901,118.6027985,51,34.647195000000004,-79.158918999999997,1375,37155960503,53.2000008,66.5000000,84.0000000,93.3000031,101.1999969,111.1999969,117.5999985
37155960802,37155,NC1,960802,12.8574667,85.2788925,90,34.591566000000000,-78.999205000000003,1009,37155960802,55.0999985,68.8000031,87.0000000,96.5999985,104.4000015,113.6999969,120.8000031
37155961000,37155,NC1,961000,3.4540639,76.8337173,226,34.623550999999999,-79.005835000000005,1233,37155961000,54.7999992,68.4000015,86.4000015,95.9000015,103.5000000,112.9000015,120.4000015
37155961200,37155,NC1,961200,2.7217536,52.7712746,90,34.624012000000000,-78.991304000000000,1401,37155961200,54.9000015,68.5999985,86.5999985,96.0000000,103.5999985,112.8000031,120.5000000
37155961302,37155,NC1,961302,15.2197170,136.4888916,158,34.632320999999997,-78.977076999999994,1438,37155961302,55.0000000,68.5999985,86.5999985,96.0000000,103.5999985,113.0000000,120.5000000
37155961400,37155,NC1,961400,161.6815643,534.3406982,192,34.703521000000002,-78.895976000000005,1219,37155961400,55.0000000,68.4000015,86.0999985,95.8000031,103.3000031,112.3000031,119.8000031
37155961601,37155,NC1,961601,79.1044235,332.3075256,130,34.521994999999997,-78.979619999999997,1670,37155961601,55.9000015,69.9000015,88.3000031,98.1999969,106.1999969,116.0999985,122.3000031
37155961602,37155,NC1,961602,232.1626129,704.4496460,259,34.426620000000000,-79.045295999999993,1047,37155961602,56.0999985,70.3000031,89.0999985,99.1999969,107.5000000,117.0999985,123.9000015
37155961700,37155,NC1,961700,90.1525650,408.9177246,267,34.478062999999999,-79.128480999999994,1264,37155961700,55.0000000,68.8000031,87.0999985,97.0000000,105.0999985,114.5999985,121.5000000
37155961801,37155,NC1,961801,103.9585419,539.8184204,177,34.624457999999997,-79.247620999999995,1633,37155961801,52.5999985,65.8000031,83.3000031,92.8000031,100.9000015,110.3000031,116.3000031
37155961900,37155,NC1,961900,209.7088318,796.1122437,367,34.470182999999999,-79.224732000000003,1162,37155961900,54.2000008,67.9000015,86.0000000,96.0999985,104.0999985,113.5999985,119.9000015
37155962001,37155,NC1,962001,40.2686005,276.8216553,248,34.719363999999999,-79.321263000000002,1585,37155962001,51.0999985,63.9000015,80.9000015,90.4000015,98.5000000,107.6999969,114.5999985
37157040102,37157,NC1,040102,99.6419983,400.3831482,124,36.433543000000000,-79.568084999999996,1025,37157040102,34.7999992,45.9000015,60.5999985,69.1999969,76.6999969,85.8000031,92.4000015
37157040200,37157,NC1,040200,41.2340851,187.9621887,160,36.519601000000002,-79.678537000000006,1544,37157040200,33.2000008,44.5000000,59.4000015,68.0000000,75.3000031,84.6999969,91.3000031
37157040400,37157,NC1,040400,21.6231174,201.3030090,206,36.524918000000000,-79.760727000000003,1271,37157040400,32.5999985,44.0000000,59.0999985,67.4000015,74.8000031,84.0999985,92.4000015
